user_id,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Ecchi,Fantasy,Game,Harem,Historical,Horror,Josei,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Space,Sports,Super Power,Supernatural,Thriller,Unknown,Vampire,Yaoi
5239,8.173913043478262,8.0,,7.958333333333333,7.0,8.11111111111111,8.848484848484848,7.708333333333333,7.981481481481482,8.052631578947368,7.363636363636363,8.0,8.8,,,7.923076923076923,7.666666666666667,8.5,9.6,,8.6875,8.0,10.0,8.842105263157896,8.179487179487179,,8.439024390243903,8.44,8.818181818181818,,,8.393939393939394,,7.666666666666667,,9.2,8.875,8.324324324324325,9.0,,7.0,
5240,8.126582278481013,8.178571428571429,,8.366459627329192,,7.538461538461538,8.681159420289855,7.888888888888889,8.229166666666666,8.625,8.08,8.5,8.2,9.0,,8.0,8.0,8.166666666666666,8.777777777777779,8.555555555555555,8.761904761904763,8.333333333333334,8.0,8.636363636363637,8.333333333333334,,8.305555555555555,8.0,8.2,7.857142857142857,,8.23076923076923,,8.513513513513514,,8.2,7.869565217391305,8.291139240506329,9.0,,9.25,
5241,8.222222222222221,8.189054726368159,9.25,8.115789473684211,8.5,7.90566037735849,8.287162162162161,7.9,7.979166666666667,7.68,8.031578947368422,8.363636363636363,8.0,8.214285714285714,9.0,7.923913043478261,8.022222222222222,8.436893203883495,8.4,8.38888888888889,8.361702127659575,8.133333333333333,8.7,8.338461538461539,8.129337539432177,8.461538461538462,8.149305555555555,8.273408239700375,8.26923076923077,7.98,8.25,8.16078431372549,4.0,8.362745098039216,8.42,8.642857142857142,8.08433734939759,8.068807339449542,8.6,,8.028571428571428,
5242,8.065573770491802,8.118110236220472,,8.097804391217565,8.0,8.078947368421053,8.269938650306749,7.904306220095694,8.156521739130435,8.208333333333334,7.92814371257485,8.555555555555555,8.357142857142858,8.0,7.333333333333333,8.157894736842104,7.548387096774194,7.947368421052632,8.3125,8.125,8.322033898305085,8.068965517241379,8.5,8.208333333333334,8.148825065274151,8.25,8.085808580858085,8.152173913043478,8.032967032967033,8.20754716981132,7.6,8.126903553299492,,8.117647058823529,7.7,8.095238095238095,7.884057971014493,8.326732673267326,8.833333333333334,,8.304347826086957,
5243,9.347826086956522,9.65,,8.567567567567568,,6.333333333333333,8.741935483870968,8.88888888888889,9.285714285714286,9.636363636363637,7.75,9.0,,,,10.0,,9.0,9.666666666666666,10.0,10.0,10.0,7.0,8.0,8.595744680851064,,8.17142857142857,8.75,7.0,6.0,8.375,8.555555555555555,,8.777777777777779,,,9.0,9.285714285714286,,,7.5,
5244,7.541666666666667,7.444444444444445,,7.3,9.5,8.166666666666666,7.674418604651163,5.6,7.1923076923076925,,5.666666666666667,7.111111111111111,7.833333333333333,7.5,8.0,7.4375,7.0,8.5,8.272727272727273,7.166666666666667,7.066666666666666,7.4,8.5,8.357142857142858,7.1923076923076925,,7.05,8.058823529411764,6.545454545454546,8.1875,9.0,7.032258064516129,6.25,7.407407407407407,9.0,7.5,7.444444444444445,7.53125,8.4,,7.5,
5245,7.551724137931035,7.851063829787234,7.8,7.919540229885057,7.0,6.875,7.821917808219178,7.909090909090909,7.615384615384615,7.2,6.5,7.7894736842105265,7.0,8.0,,7.384615384615385,8.0,7.857142857142857,7.666666666666667,7.333333333333333,7.916666666666667,7.428571428571429,7.5,7.4375,7.647058823529412,9.0,7.936170212765957,7.444444444444445,7.76,7.111111111111111,,7.931034482758621,,7.75,8.5,7.6875,7.72,7.4,8.0,,10.0,
5246,9.545454545454543,9.5,,9.555555555555555,,10.0,9.555555555555555,9.0,9.8,,9.0,9.0,9.5,,,10.0,10.0,,9.0,,10.0,,,10.0,9.75,,9.0,9.0,10.0,9.5,,9.571428571428571,,10.0,,,10.0,9.5,,,,
5247,6.809523809523809,7.2,,6.764150943396227,7.4,6.888888888888889,7.319148936170213,6.243243243243243,6.924242424242424,8.0,6.115384615384615,7.7,6.833333333333333,,7.571428571428571,6.636363636363637,7.0,6.802469135802469,7.0,7.083333333333333,6.857142857142857,7.125,,7.444444444444445,6.783333333333333,8.5,6.568627450980392,6.88659793814433,6.5,7.5,8.0,7.22,,6.785714285714286,7.205882352941177,6.909090909090909,6.923076923076923,6.5,7.0,,6.333333333333333,
5248,6.85,6.333333333333333,,7.25,,6.0,6.947368421052632,7.0,6.923076923076923,6.0,6.0,6.5,6.5,,,7.25,,,6.666666666666667,7.5,7.75,7.6,7.0,7.25,7.166666666666667,,7.454545454545454,8.0,7.0,10.0,,7.285714285714286,,7.333333333333333,,4.0,8.333333333333334,6.75,8.2,,,
5249,7.333333333333333,8.428571428571429,,7.866666666666666,7.5,8.0,7.125,5.0,8.6,4.0,1.5,,6.25,,,7.75,,7.5,8.2,7.666666666666667,7.583333333333333,7.0,9.0,7.416666666666667,5.25,,6.9523809523809526,7.75,8.0,2.0,,7.578947368421052,,8.545454545454545,8.0,,8.0,7.894736842105263,7.625,,5.0,
5250,8.60576923076923,8.836363636363636,,8.383233532934131,9.0,8.142857142857142,9.0,7.96,8.886075949367088,8.25,7.979591836734694,9.375,8.764705882352942,9.0,,8.78125,8.454545454545455,8.714285714285714,9.0625,9.6,9.066666666666666,8.75,8.833333333333334,9.12,8.404255319148936,9.0,8.295238095238096,8.51923076923077,8.553191489361701,8.363636363636363,,8.428571428571429,,8.709302325581396,10.0,8.0,8.666666666666666,8.839080459770114,9.208333333333334,,8.555555555555555,
5251,6.588571428571429,6.6938775510204085,7.0,6.705056179775281,5.666666666666667,6.823529411764706,6.934343434343434,6.338709677419355,6.628378378378378,6.526315789473684,6.413043478260869,7.235294117647059,6.357142857142857,7.2,6.0,6.655737704918033,6.55,6.384615384615385,6.470588235294118,6.909090909090909,6.618181818181818,6.111111111111111,6.733333333333333,6.5625,6.814814814814815,6.333333333333333,6.736111111111111,6.578947368421052,6.876404494382022,7.043478260869565,6.583333333333333,6.818713450292398,7.0,7.012820512820513,7.285714285714286,7.194444444444445,6.645161290322581,6.575757575757576,6.333333333333333,,6.958333333333333,
5252,9.2,10.0,,9.0,8.0,9.0,9.0,,,,,9.0,,,,,,8.0,,,9.25,,9.0,8.5,8.0,,8.0,9.333333333333334,,,,9.0,,,10.0,,9.0,9.0,9.0,,,
5253,7.74074074074074,8.125,,7.476190476190476,8.0,6.75,7.684210526315789,7.2,7.823529411764706,8.0,6.714285714285714,,7.0,,,8.166666666666666,7.0,8.5,6.0,,6.888888888888889,7.75,7.5,7.4,7.083333333333333,,7.0,8.2,7.285714285714286,,,7.5625,,8.0,,,7.0,7.727272727272727,7.625,,9.0,
5255,8.666666666666666,8.0,,8.125,,,,9.0,7.5,8.0,,,,,,8.0,,,,,,,,,,,8.25,,9.0,,,7.666666666666667,,7.666666666666667,,,9.0,7.0,,,,
5256,6.36,6.543859649122807,,6.592885375494071,6.0,6.5,6.952755905511811,5.647058823529412,6.308641975308642,6.5,5.652173913043479,6.166666666666667,6.125,8.11111111111111,6.0,6.2631578947368425,5.75,6.538461538461538,7.0,7.388888888888889,6.794871794871795,6.1,5.5,7.052631578947368,6.628865979381444,6.5,6.605263157894737,6.770491803278689,6.636363636363637,6.8979591836734695,4.5,6.524590163934426,,6.846153846153846,6.5,6.5,6.217391304347826,6.594936708860759,7.4,,6.0,
5257,6.657608695652174,6.699029126213592,7.0,7.320610687022901,7.0,7.888888888888889,7.538461538461538,6.444444444444445,6.6716417910447765,6.833333333333333,1.6666666666666667,8.631578947368421,7.666666666666667,9.142857142857142,6.333333333333333,6.909090909090909,6.4375,5.933333333333334,6.2727272727272725,8.2,7.847457627118644,6.6,8.0,7.647058823529412,7.203389830508475,8.0,7.39344262295082,7.075471698113208,8.18918918918919,8.615384615384615,9.0,6.97872340425532,9.0,8.2625,,8.0,6.254545454545455,7.569230769230769,7.954545454545454,,9.22222222222222,
5258,7.788888888888889,7.463414634146342,6.5,7.580246913580247,,7.5,8.575757575757576,7.666666666666667,7.530120481927711,7.375,7.571428571428571,9.0,8.5,,6.428571428571429,8.32,7.272727272727272,8.5,8.142857142857142,8.285714285714286,8.4375,9.0,8.5,8.454545454545455,7.833333333333333,,8.714285714285714,7.545454545454546,7.714285714285714,7.5,7.5,8.014084507042254,,8.461538461538462,,7.25,7.727272727272727,8.575,8.6,,7.333333333333333,
5259,8.263157894736842,7.92,,7.622641509433962,4.0,8.76923076923077,8.492753623188406,7.923076923076923,7.685714285714286,7.666666666666667,8.1875,7.5,8.0,8.0,7.294117647058823,7.833333333333333,7.5,7.333333333333333,8.5,7.017543859649122,8.583333333333334,6.166666666666667,7.0,8.0,8.352941176470589,,7.733333333333333,8.0,8.0,8.027027027027026,6.5,7.681818181818182,8.647058823529411,7.52,7.0,7.5,8.3,8.81081081081081,8.0,,8.625,7.166666666666667
5260,7.55625,7.524271844660194,9.0,7.402298850574713,7.875,7.142857142857143,7.957831325301205,7.0344827586206895,7.36697247706422,6.35,7.071428571428571,7.925925925925926,7.631578947368421,8.375,6.5,7.285714285714286,7.1,8.333333333333334,8.0,8.066666666666666,7.727272727272727,7.411764705882353,8.2,7.804878048780488,7.753164556962025,8.0,7.543103448275862,7.648351648351649,7.547619047619047,7.9,6.666666666666667,7.430769230769231,6.0,7.822784810126582,8.0,7.666666666666667,7.125,7.654867256637168,8.222222222222221,,7.538461538461538,
5261,6.735294117647059,6.47457627118644,,6.434782608695652,,7.333333333333333,6.818181818181818,,5.923076923076923,6.0,,5.5,8.0,,,7.0,6.733333333333333,,,,7.5,7.0,,8.0,8.0,,8.8,8.333333333333334,8.0,,,6.474358974358975,,,,6.0,6.439024390243903,7.8125,8.0,,,
5262,7.513157894736842,7.045454545454546,,7.534883720930233,7.0,7.384615384615385,7.636363636363637,7.0,7.530612244897959,7.5,7.666666666666667,7.8,7.7,7.0,,7.344827586206897,7.2,7.28125,8.052631578947368,7.5,7.384615384615385,10.0,8.0,7.777777777777778,7.2,8.0,7.642857142857143,7.227272727272727,8.0,6.5,7.0,7.522727272727272,,7.5,7.714285714285714,7.8,7.8,7.516129032258065,8.125,,7.0,
5263,7.63448275862069,7.2063492063492065,6.0,7.702602230483271,8.666666666666666,8.0,8.077586206896552,7.454545454545454,7.394495412844036,7.4375,7.689189189189189,7.6,7.818181818181818,8.5,6.222222222222222,7.578947368421052,6.4,8.25,8.0,8.538461538461538,7.880952380952381,7.615384615384615,6.111111111111111,8.038461538461538,7.945544554455446,7.0,7.855345911949685,7.824324324324325,7.7894736842105265,6.9,7.25,7.478723404255319,,8.177083333333334,,7.0,7.805555555555555,7.9411764705882355,8.333333333333334,,7.666666666666667,
5264,7.287162162162162,7.361344537815126,9.583333333333334,7.250639386189258,8.25,7.416666666666667,7.699386503067485,6.959595959595959,7.228187919463087,7.243243243243243,7.127906976744186,7.555555555555555,7.659574468085107,8.076923076923077,,7.208955223880597,6.117647058823529,7.285714285714286,7.674418604651163,7.583333333333333,7.7578125,7.1,8.0,7.919540229885057,7.441011235955056,7.5,7.206896551724138,7.417910447761194,7.709401709401709,7.571428571428571,7.052631578947368,7.217194570135747,7.428571428571429,7.395973154362416,7.5,7.528571428571428,7.125,7.380530973451328,8.18421052631579,,6.814814814814815,
5265,7.522727272727272,8.0,,7.841463414634147,,8.0,8.2,7.647058823529412,7.661016949152542,7.785714285714286,7.4,8.0,8.0,9.0,6.0,7.714285714285714,6.5,7.523809523809524,7.294117647058823,8.363636363636363,7.8,7.8,,7.466666666666667,8.036585365853659,9.0,7.985714285714286,7.592592592592593,7.416666666666667,8.0,,7.7,,8.057142857142857,7.2,7.25,7.285714285714286,7.72093023255814,8.6,,9.0,
5266,6.411111111111111,6.119402985074627,,6.357954545454546,7.125,6.434782608695652,6.713114754098361,4.904761904761905,5.955882352941177,6.428571428571429,4.888888888888889,7.121212121212121,6.117647058823529,6.916666666666667,7.0,5.666666666666667,5.636363636363637,6.95,6.5,4.571428571428571,6.397260273972603,7.076923076923077,6.5,6.891304347826087,5.891304347826087,7.705882352941177,6.306666666666667,6.885714285714286,6.071428571428571,5.956521739130435,5.666666666666667,6.628099173553719,5.882352941176471,6.344827586206897,2.0,7.769230769230769,6.627450980392157,6.093525179856115,7.142857142857143,,5.666666666666667,5.0
5267,7.159021406727828,7.222972972972973,,6.961451247165533,8.11111111111111,7.136363636363637,7.201970443349754,6.347222222222222,6.954954954954955,7.230769230769231,6.446280991735537,7.72093023255814,7.297297297297297,6.0,,6.94,7.052631578947368,7.365853658536586,7.225806451612903,7.0,7.522935779816514,7.292682926829267,7.375,7.639344262295082,6.761006289308176,7.6,6.885496183206107,7.305343511450381,7.1020408163265305,6.695652173913044,7.6,7.180487804878049,,7.222972972972973,7.25,6.642857142857143,7.083333333333333,7.226415094339623,7.75,,7.12,3.0
5268,8.602739726027398,8.833333333333334,,8.901408450704226,,8.444444444444445,8.666666666666666,8.571428571428571,8.58974358974359,9.11111111111111,8.4,9.333333333333334,8.4,,,8.733333333333333,8.6,8.75,8.666666666666666,9.166666666666666,8.84,10.0,9.0,8.823529411764707,8.701754385964913,,8.676470588235293,8.4,8.428571428571429,8.5,8.0,8.981818181818182,,8.68,,9.416666666666666,8.210526315789474,8.679245283018869,9.333333333333334,,8.75,
5270,8.046511627906977,8.152173913043478,9.0,8.126984126984127,9.0,7.846153846153846,8.274193548387096,7.432835820895522,7.961038961038961,7.8,7.488888888888889,10.0,8.083333333333334,5.0,,7.928571428571429,8.181818181818182,8.176470588235293,8.333333333333334,10.0,8.5,9.4,,8.0,7.926605504587156,8.0,7.938144329896907,7.973684210526316,7.947368421052632,8.214285714285714,,8.28169014084507,,8.185185185185185,8.5,8.1,8.642857142857142,8.306666666666667,8.75,,8.3125,
5271,7.606060606060606,8.08695652173913,,7.724137931034483,8.0,,7.875,6.727272727272728,7.444444444444445,7.0,5.5,8.0,7.0,,7.666666666666667,9.25,7.833333333333333,7.428571428571429,,8.0,8.0,8.125,9.0,8.666666666666666,6.95,,7.290322580645161,7.9,8.2,,,7.54054054054054,,7.8,,7.5,7.882352941176471,7.166666666666667,10.0,,1.0,
5272,7.64367816091954,7.6,,7.631578947368421,7.0,7.272727272727272,7.67741935483871,7.588235294117647,7.272727272727272,8.0,7.428571428571429,6.75,7.923076923076923,5.0,7.5,7.4,7.2,7.785714285714286,7.8,7.5,7.55,,8.181818181818182,8.0625,7.392857142857143,,7.75,7.647058823529412,7.666666666666667,7.333333333333333,7.0,7.688888888888889,,7.4,,8.0,7.625,7.568181818181818,8.666666666666666,,7.857142857142857,
5273,7.469387755102041,7.727272727272727,,7.647058823529412,6.5,7.0,8.166666666666666,6.666666666666667,7.846153846153846,,6.0,7.2,7.714285714285714,,,7.833333333333333,6.833333333333333,8.444444444444445,8.2,,8.363636363636363,8.25,9.0,8.666666666666666,8.090909090909092,6.6,7.5,8.0,6.5,7.0,,7.448275862068965,,8.2,9.0,8.0,7.190476190476191,8.08695652173913,9.0,,7.0,
5274,7.455128205128205,7.415094339622642,,7.402010050251256,7.0,7.625,7.845238095238095,7.09375,7.414893617021277,7.727272727272727,7.25,8.055555555555555,7.0,7.857142857142857,,7.416666666666667,7.111111111111111,7.823529411764706,8.047619047619047,7.4,7.787234042553192,7.588235294117647,8.0,7.3,7.426829268292683,8.75,7.436363636363636,7.5777777777777775,7.387755102040816,7.9411764705882355,7.666666666666667,7.51304347826087,,7.576470588235294,7.0,7.764705882352941,7.380952380952381,7.589285714285714,8.0,,7.888888888888889,
5275,7.826086956521739,8.15,8.0,8.372093023255815,5.5,6.5,8.210526315789474,8.0,7.4,8.0,7.0,9.166666666666666,6.428571428571429,7.0,,7.6,,7.5,8.75,7.75,7.806451612903226,7.0,9.25,8.666666666666666,8.038461538461538,9.0,8.264705882352942,7.466666666666667,8.76923076923077,7.833333333333333,8.4,8.538461538461538,9.5,7.8,10.0,8.538461538461538,8.727272727272727,7.897435897435898,7.0,,8.8,
5276,9.0,9.0,,9.0,,9.0,9.0,,9.0,,9.0,9.0,,,,9.0,,9.0,9.0,,9.0,,9.0,9.0,9.0,,9.0,9.0,,9.0,,9.0,,,,,9.0,9.0,9.0,,,
5277,6.611111111111111,4.5,,6.125,8.75,8.0,7.1,7.5,7.0,5.2,,,6.4,,,7.0,5.0,8.333333333333334,8.0,4.0,7.25,7.0,10.0,7.9,5.285714285714286,,6.3125,8.0,7.0,6.5,,7.375,5.333333333333333,6.0,,6.0,6.9,7.5,7.6,,,5.0
5278,8.761904761904763,8.0,,8.60377358490566,,,9.0,8.882352941176471,9.5,9.0,9.0,8.0,7.0,,,9.117647058823527,,10.0,8.666666666666666,9.333333333333334,7.0,,,7.5,8.857142857142858,,8.575,8.5,8.6,8.5,8.692307692307692,8.4,8.0,8.666666666666666,,10.0,8.75,8.714285714285714,,,9.0,
5279,7.767441860465116,7.78125,,7.235294117647059,,7.25,7.880952380952381,6.307692307692308,7.8,7.222222222222222,6.142857142857143,8.0,7.4,7.0,,7.857142857142857,8.2,7.0,8.25,8.5,7.875,8.5,8.25,7.538461538461538,7.095238095238095,8.0,7.170212765957447,7.444444444444445,7.590909090909091,7.2,,8.022727272727273,,6.809523809523809,,,7.928571428571429,7.704545454545454,8.5,,6.0,
5280,7.024390243902439,6.565217391304348,,6.934782608695652,7.8,8.0,7.326530612244898,6.5,6.6,9.0,6.5,7.0,7.625,8.0,8.0,7.0,5.25,7.888888888888889,7.923076923076923,8.0,8.8,7.4,8.5,7.866666666666666,7.346153846153846,,7.0,7.424242424242424,7.25,9.0,5.0,7.0,,7.454545454545454,7.333333333333333,8.0,6.777777777777778,6.941176470588236,8.75,,4.0,
5281,7.572953736654804,7.471590909090909,,7.519877675840979,,7.782608695652174,7.764705882352941,7.354166666666667,7.493827160493828,7.6,7.5,7.675675675675675,7.523809523809524,7.555555555555555,,7.684210526315789,7.333333333333333,7.6,7.896551724137931,7.611111111111111,7.75,7.590909090909091,7.611111111111111,8.11111111111111,7.5874125874125875,7.4,7.578947368421052,7.532710280373831,7.658536585365853,7.730769230769231,7.666666666666667,7.562992125984252,7.0,7.631578947368421,7.545454545454546,7.868421052631579,7.553191489361702,7.6752136752136755,7.923076923076923,,7.590909090909091,
5282,8.625,7.818181818181818,,8.363636363636363,9.0,7.0,8.9,10.0,8.333333333333334,,8.0,7.0,9.88888888888889,,9.0,7.0,7.0,9.0,9.333333333333334,8.0,9.421052631578949,9.333333333333334,8.5,9.454545454545457,8.428571428571429,,9.0,9.333333333333334,10.0,10.0,,7.666666666666667,,9.0,8.0,,9.166666666666666,9.05,9.0,,10.0,
5283,8.025423728813559,7.851851851851852,,7.956140350877193,,7.818181818181818,7.915254237288136,8.25,7.961538461538462,7.75,7.533333333333333,6.3,7.4,5.5,7.666666666666667,7.909090909090909,6.833333333333333,7.818181818181818,8.4,8.6,8.08,8.4,8.0,7.875,7.828571428571428,5.6,8.121212121212121,8.055555555555555,7.846153846153846,7.478260869565218,5.5,8.352112676056338,,7.967741935483871,7.5,8.25,8.444444444444445,8.285714285714286,8.333333333333334,,8.25,
5284,9.0,9.5,,8.714285714285714,,8.0,8.833333333333334,,9.0,10.0,,,9.0,,,,,,,,10.0,,10.0,10.0,7.0,,8.857142857142858,9.0,10.0,,,9.11111111111111,,7.0,,,9.25,8.857142857142858,10.0,,,
5285,7.586666666666667,7.8076923076923075,,7.4605263157894735,8.2,7.818181818181818,7.636363636363637,7.222222222222222,7.533333333333333,9.0,6.0,7.92,7.366666666666666,8.11111111111111,,7.615384615384615,8.25,6.5,8.0,8.2,7.764705882352941,7.4,8.25,7.75,7.309090909090909,8.0,7.225806451612903,7.444444444444445,7.609756097560975,7.857142857142857,7.0,7.739130434782608,,7.578947368421052,8.0,7.5,7.352941176470588,7.511363636363637,8.296296296296296,,7.0,
5286,6.352941176470588,6.228571428571429,,7.261904761904762,,7.642857142857143,6.5227272727272725,5.333333333333333,6.1,4.833333333333333,6.6,7.0,6.666666666666667,6.333333333333333,7.666666666666667,6.764705882352941,6.0,5.333333333333333,6.333333333333333,7.2,7.0,7.304347826086956,7.5,7.125,6.285714285714286,7.266666666666667,7.461538461538462,6.64,6.944444444444445,7.0,,6.780487804878049,,7.3,4.666666666666667,6.0,5.625,6.971428571428572,7.0,,7.0,
5287,7.333333333333333,6.5,,7.0,,,7.666666666666667,4.0,5.666666666666667,,,6.0,,7.0,,6.0,,,3.5,,6.0,,,7.333333333333333,6.75,,8.0,6.8,,7.0,,8.0,,6.5,3.5,,,8.0,,,9.0,
5288,8.36046511627907,8.5,,8.45,9.666666666666666,8.4,8.727272727272727,7.6,8.255813953488373,8.0,7.0,8.285714285714286,8.133333333333333,,,8.222222222222221,8.5,9.153846153846152,8.555555555555555,8.5,8.62,8.2,8.666666666666666,8.814814814814815,8.418604651162791,8.0,8.193548387096774,8.783783783783784,8.285714285714286,,,8.263157894736842,,8.9,9.0,,8.391304347826088,8.47887323943662,8.538461538461538,,8.615384615384615,
5289,7.9743589743589745,8.2,,7.558823529411764,,10.0,7.931034482758621,8.0,8.045454545454545,8.090909090909092,7.0,8.0,7.363636363636363,,,7.833333333333333,,6.5,8.0,7.0,8.157894736842104,9.0,8.0,7.882352941176471,7.4,,7.75,7.9,7.583333333333333,9.0,,8.107142857142858,,7.384615384615385,,8.333333333333334,8.428571428571429,8.028571428571428,8.142857142857142,,8.166666666666666,
5290,8.181818181818182,8.0,,8.3125,,,8.421052631578947,7.0,8.454545454545455,7.75,8.5,,7.833333333333333,,,7.0,8.5,,9.333333333333334,10.0,8.6,8.0,9.0,8.5,8.25,,8.125,8.285714285714286,8.4,8.0,,8.444444444444445,,7.666666666666667,,,8.8,7.866666666666666,8.25,,,
5291,7.621621621621622,7.733333333333333,,8.017543859649123,8.8,7.25,8.022222222222222,7.0,7.76,7.75,,8.2,8.666666666666666,9.0,8.0,8.333333333333334,8.5,7.571428571428571,7.444444444444445,8.0,7.857142857142857,8.2,5.5,8.25,7.84,8.333333333333334,8.25,7.666666666666667,7.722222222222222,8.25,,7.916666666666667,,8.142857142857142,7.833333333333333,8.4,7.75,7.611111111111111,8.272727272727273,,7.666666666666667,
5292,8.74,8.875,,8.366666666666667,10.0,8.6,9.083333333333334,8.45945945945946,8.653846153846153,8.666666666666666,8.576923076923077,8.5,8.875,,,8.11111111111111,8.0,8.714285714285714,8.818181818181818,8.0,8.8,7.333333333333333,9.0,9.22222222222222,8.5,,8.642857142857142,8.777777777777779,8.5,8.0,9.0,8.821428571428571,,7.923076923076923,,8.0,9.166666666666666,8.513513513513514,10.0,,8.2,
5293,6.899122807017544,7.51304347826087,,7.161194029850746,4.5,7.68,7.478947368421053,5.929411764705883,6.841530054644808,7.068965517241379,5.328358208955224,7.913043478260869,7.615384615384615,6.375,8.25,6.5,8.533333333333333,5.28,6.043478260869565,7.173913043478261,7.876712328767123,6.888888888888889,5.666666666666667,8.227272727272727,6.510204081632653,6.333333333333333,6.761904761904762,6.228260869565218,7.221052631578948,6.880952380952381,7.411764705882353,7.75,7.142857142857143,7.347305389221557,7.666666666666667,7.96875,7.828571428571428,7.509090909090909,8.0,,6.631578947368421,
5294,9.08029197080292,9.23076923076923,9.8,9.281879194630871,10.0,9.3,9.35114503816794,8.857142857142858,8.98,8.785714285714286,9.028571428571428,9.31578947368421,8.555555555555555,9.0,,9.045454545454543,9.727272727272728,9.0,9.318181818181818,9.5,8.904761904761905,9.285714285714286,9.75,8.962962962962964,9.261744966442953,10.0,8.977011494252874,9.228070175438596,8.8125,9.588235294117649,,9.337662337662335,,9.19672131147541,9.333333333333334,9.75,9.607142857142858,9.226190476190476,9.583333333333334,,8.5,
5296,8.64,8.0,,8.392857142857142,,,8.526315789473685,9.0,8.428571428571429,7.5,8.0,9.0,,,,8.555555555555555,,8.8,9.0,7.0,8.2,,9.0,9.0,8.16,9.0,8.227272727272727,8.428571428571429,8.5,,,8.357142857142858,,8.5,,,8.571428571428571,8.666666666666666,9.0,,8.0,
5297,7.181818181818182,7.315789473684211,,7.273972602739726,6.0,7.133333333333334,7.229508196721311,7.428571428571429,7.078431372549019,6.0,5.777777777777778,6.933333333333334,7.571428571428571,7.272727272727272,6.5,7.241379310344827,6.0,7.4,7.4,7.75,6.888888888888889,7.5,7.666666666666667,7.714285714285714,6.984126984126984,7.25,7.032258064516129,7.555555555555555,7.0,6.948717948717949,,7.392857142857143,6.0,7.36,7.2,7.285714285714286,7.0,7.166666666666667,7.8,,6.0,6.0
5298,7.35,7.371428571428571,,7.241379310344827,,6.9,7.790697674418604,6.595238095238095,7.339285714285714,7.5,6.536585365853658,8.0,7.0,,,7.238095238095238,7.0,6.5,7.8,7.5,7.444444444444445,7.571428571428571,,7.428571428571429,7.0,,7.354166666666667,7.181818181818182,7.3,7.666666666666667,,7.550724637681159,,7.723404255319149,,7.8,7.739130434782608,7.573529411764706,8.0,,8.0,
5299,8.661290322580646,8.741935483870968,,8.433333333333334,8.8,8.45,8.35135135135135,8.38888888888889,8.4,8.666666666666666,7.823529411764706,8.285714285714286,8.636363636363637,7.0,,8.642857142857142,6.0,8.25,8.666666666666666,10.0,8.071428571428571,9.5,,8.357142857142858,8.183673469387756,9.0,8.15625,8.642857142857142,8.772727272727273,8.588235294117647,8.0,8.63888888888889,,7.8125,9.0,,8.571428571428571,8.660714285714286,8.166666666666666,,8.444444444444445,
5301,5.527777777777778,5.238095238095238,,5.461538461538462,,5.75,5.923076923076923,4.75,5.416666666666667,5.285714285714286,4.5,7.0,6.5,,4.666666666666667,5.428571428571429,6.0,5.0,6.833333333333333,5.0,6.0,5.5,,5.5,5.222222222222222,,4.909090909090909,5.666666666666667,5.2,6.0,,5.894736842105263,,6.0,,5.0,6.1,5.722222222222222,5.666666666666667,,5.0,
5302,7.542857142857143,7.811320754716981,,7.248704663212435,9.0,6.466666666666667,8.135922330097088,6.8,7.746666666666667,7.555555555555555,6.979166666666667,7.375,7.285714285714286,7.5,8.0,7.535714285714286,6.0,7.777777777777778,8.181818181818182,7.583333333333333,7.549019607843137,7.047619047619048,8.2,7.72,7.492307692307692,6.0,7.404580152671755,7.753623188405797,7.25,8.0,,7.554347826086956,,7.5,7.0,8.0,8.538461538461538,7.564705882352941,8.0,,9.0,
5303,7.869565217391305,8.263157894736842,,8.272727272727273,,8.0,8.416666666666666,8.0,8.32,7.666666666666667,,8.5,7.0,,,8.357142857142858,,7.2,8.25,,8.105263157894736,7.0,8.5,7.833333333333333,7.5,,8.571428571428571,7.388888888888889,8.666666666666666,,,8.36,,8.0,6.5,9.25,8.1875,7.916666666666667,8.0,,,
5304,7.864516129032258,7.914893617021277,,7.834394904458598,,7.666666666666667,8.046296296296296,7.333333333333333,7.827067669172933,7.909090909090909,7.391304347826087,8.0,7.5,,7.4,7.909090909090909,7.75,7.444444444444445,8.636363636363637,7.571428571428571,8.361702127659575,8.083333333333334,7.0,8.0,7.783333333333333,,7.854651162790698,8.044117647058824,7.770833333333333,7.333333333333333,,7.881889763779528,,7.944444444444445,7.0,,8.127659574468085,8.078740157480315,8.272727272727273,,8.133333333333333,
5305,7.666666666666667,8.75,,8.1,,8.0,8.8,8.0,10.0,,,,,9.0,,10.0,,,,8.5,,9.333333333333334,,,8.666666666666666,,8.25,8.0,7.0,,,7.666666666666667,,7.5,,,8.0,8.571428571428571,,,7.0,
